Field ID,Longitude,Latitude,Elevation (ft),Date,ppt (inches)
UVEGES,-76.9971,42.9922,489,4/4/25,0
UVEGES,-76.9971,42.9922,489,4/5/25,0
UVEGES,-76.9971,42.9922,489,4/6/25,0.3
UVEGES,-76.9971,42.9922,489,4/7/25,0
UVEGES,-76.9971,42.9922,489,4/8/25,0.04
UVEGES,-76.9971,42.9922,489,4/9/25,0
UVEGES,-76.9971,42.9922,489,4/10/25,0
UVEGES,-76.9971,42.9922,489,4/11/25,0.46
UVEGES,-76.9971,42.9922,489,4/12/25,0.04
UVEGES,-76.9971,42.9922,489,4/13/25,0.03
UVEGES,-76.9971,42.9922,489,4/14/25,0
UVEGES,-76.9971,42.9922,489,4/15/25,0.01
UVEGES,-76.9971,42.9922,489,4/16/25,0.04
UVEGES,-76.9971,42.9922,489,4/17/25,0.02
UVEGES,-76.9971,42.9922,489,4/18/25,0
UVEGES,-76.9971,42.9922,489,4/19/25,0
UVEGES,-76.9971,42.9922,489,4/20/25,0.3
UVEGES,-76.9971,42.9922,489,4/21/25,0
UVEGES,-76.9971,42.9922,489,4/22/25,0.11
UVEGES,-76.9971,42.9922,489,4/23/25,0
UVEGES,-76.9971,42.9922,489,4/24/25,0
UVEGES,-76.9971,42.9922,489,4/25/25,0
UVEGES,-76.9971,42.9922,489,4/26/25,0.35
UVEGES,-76.9971,42.9922,489,4/27/25,0
UVEGES,-76.9971,42.9922,489,4/28/25,0
UVEGES,-76.9971,42.9922,489,4/29/25,0
UVEGES,-76.9971,42.9922,489,4/30/25,0.38
UVEGES,-76.9971,42.9922,489,5/1/25,0
UVEGES,-76.9971,42.9922,489,5/2/25,0.15
UVEGES,-76.9971,42.9922,489,5/3/25,0.19
UVEGES,-76.9971,42.9922,489,5/4/25,0.35
UVEGES,-76.9971,42.9922,489,5/5/25,0.16
UVEGES,-76.9971,42.9922,489,5/6/25,0.29
UVEGES,-76.9971,42.9922,489,5/7/25,1.71
UVEGES,-76.9971,42.9922,489,5/8/25,0.1
UVEGES,-76.9971,42.9922,489,5/9/25,0
UVEGES,-76.9971,42.9922,489,5/10/25,0
UVEGES,-76.9971,42.9922,489,5/11/25,0
UVEGES,-76.9971,42.9922,489,5/12/25,0
UVEGES,-76.9971,42.9922,489,5/13/25,0
UVEGES,-76.9971,42.9922,489,5/14/25,0.05
UVEGES,-76.9971,42.9922,489,5/15/25,0
UVEGES,-76.9971,42.9922,489,5/16/25,0.21
UVEGES,-76.9971,42.9922,489,5/17/25,0
UVEGES,-76.9971,42.9922,489,5/18/25,0.2
UVEGES,-76.9971,42.9922,489,5/19/25,0
UVEGES,-76.9971,42.9922,489,5/20/25,0
UVEGES,-76.9971,42.9922,489,5/21/25,0
UVEGES,-76.9971,42.9922,489,5/22/25,0.75
UVEGES,-76.9971,42.9922,489,5/23/25,0.12
UVEGES,-76.9971,42.9922,489,5/24/25,0.14
UVEGES,-76.9971,42.9922,489,5/25/25,0.06
UVEGES,-76.9971,42.9922,489,5/26/25,0
UVEGES,-76.9971,42.9922,489,5/27/25,0
UVEGES,-76.9971,42.9922,489,5/28/25,0
UVEGES,-76.9971,42.9922,489,5/29/25,0.84
UVEGES,-76.9971,42.9922,489,5/30/25,0
UVEGES,-76.9971,42.9922,489,5/31/25,0.04
UVEGES,-76.9971,42.9922,489,6/1/25,0.03
UVEGES,-76.9971,42.9922,489,6/2/25,0
UVEGES,-76.9971,42.9922,489,6/3/25,0
UVEGES,-76.9971,42.9922,489,6/4/25,0
UVEGES,-76.9971,42.9922,489,6/5/25,0
UVEGES,-76.9971,42.9922,489,6/6/25,0.02
UVEGES,-76.9971,42.9922,489,6/7/25,0.21
UVEGES,-76.9971,42.9922,489,6/8/25,0
UVEGES,-76.9971,42.9922,489,6/9/25,0.08
UVEGES,-76.9971,42.9922,489,6/10/25,0.78
UVEGES,-76.9971,42.9922,489,6/11/25,0
UVEGES,-76.9971,42.9922,489,6/12/25,0
UVEGES,-76.9971,42.9922,489,6/13/25,0
UVEGES,-76.9971,42.9922,489,6/14/25,0.24
UVEGES,-76.9971,42.9922,489,6/15/25,0
UVEGES,-76.9971,42.9922,489,6/16/25,0
UVEGES,-76.9971,42.9922,489,6/17/25,0
UVEGES,-76.9971,42.9922,489,6/18/25,0
UVEGES,-76.9971,42.9922,489,6/19/25,0.36
UVEGES,-76.9971,42.9922,489,6/20/25,0.14
UVEGES,-76.9971,42.9922,489,6/21/25,0.02
UVEGES,-76.9971,42.9922,489,6/22/25,0
UVEGES,-76.9971,42.9922,489,6/23/25,0
UVEGES,-76.9971,42.9922,489,6/24/25,0
UVEGES,-76.9971,42.9922,489,6/25/25,0
UVEGES,-76.9971,42.9922,489,6/26/25,0.05
UVEGES,-76.9971,42.9922,489,6/27/25,0.19
UVEGES,-76.9971,42.9922,489,6/28/25,0.33
UVEGES,-76.9971,42.9922,489,6/29/25,0
UVEGES,-76.9971,42.9922,489,6/30/25,0
UVEGES,-76.9971,42.9922,489,7/1/25,1.07
UVEGES,-76.9971,42.9922,489,7/2/25,0
UVEGES,-76.9971,42.9922,489,7/3/25,0.03
UVEGES,-76.9971,42.9922,489,7/4/25,0
UVEGES,-76.9971,42.9922,489,7/5/25,0
UVEGES,-76.9971,42.9922,489,7/6/25,0
UVEGES,-76.9971,42.9922,489,7/7/25,0
UVEGES,-76.9971,42.9922,489,7/8/25,0.95
UVEGES,-76.9971,42.9922,489,7/9/25,0
UVEGES,-76.9971,42.9922,489,7/10/25,0
UVEGES,-76.9971,42.9922,489,7/11/25,0.35
UVEGES,-76.9971,42.9922,489,7/12/25,0.02
UVEGES,-76.9971,42.9922,489,7/13/25,0
UVEGES,-76.9971,42.9922,489,7/14/25,0.2
UVEGES,-76.9971,42.9922,489,7/15/25,0
UVEGES,-76.9971,42.9922,489,7/16/25,0
UVEGES,-76.9971,42.9922,489,7/17/25,0.51
UVEGES,-76.9971,42.9922,489,7/18/25,0
UVEGES,-76.9971,42.9922,489,7/19/25,0
UVEGES,-76.9971,42.9922,489,7/20/25,0
UVEGES,-76.9971,42.9922,489,7/21/25,0
UVEGES,-76.9971,42.9922,489,7/22/25,0
UVEGES,-76.9971,42.9922,489,7/23/25,0
UVEGES,-76.9971,42.9922,489,7/24/25,0
UVEGES,-76.9971,42.9922,489,7/25/25,0
UVEGES,-76.9971,42.9922,489,7/26/25,0.01
UVEGES,-76.9971,42.9922,489,7/27/25,0.53
UVEGES,-76.9971,42.9922,489,7/28/25,0.07
UVEGES,-76.9971,42.9922,489,7/29/25,0
UVEGES,-76.9971,42.9922,489,7/30/25,0
UVEGES,-76.9971,42.9922,489,7/31/25,0.33
UVEGES,-76.9971,42.9922,489,8/1/25,0.15
UVEGES,-76.9971,42.9922,489,8/2/25,0
UVEGES,-76.9971,42.9922,489,8/3/25,0
UVEGES,-76.9971,42.9922,489,8/4/25,0
UVEGES,-76.9971,42.9922,489,8/5/25,0
UVEGES,-76.9971,42.9922,489,8/6/25,0
UVEGES,-76.9971,42.9922,489,8/7/25,0
UVEGES,-76.9971,42.9922,489,8/8/25,0
UVEGES,-76.9971,42.9922,489,8/9/25,0
UVEGES,-76.9971,42.9922,489,8/10/25,0
UVEGES,-76.9971,42.9922,489,8/11/25,0
UVEGES,-76.9971,42.9922,489,8/12/25,0
UVEGES,-76.9971,42.9922,489,8/13/25,0
UVEGES,-76.9971,42.9922,489,8/14/25,0.01
UVEGES,-76.9971,42.9922,489,8/15/25,0
UVEGES,-76.9971,42.9922,489,8/16/25,0.1
UVEGES,-76.9971,42.9922,489,8/17/25,0
UVEGES,-76.9971,42.9922,489,8/18/25,0.11
UVEGES,-76.9971,42.9922,489,8/19/25,0
UVEGES,-76.9971,42.9922,489,8/20/25,1.29
UVEGES,-76.9971,42.9922,489,8/21/25,0.01
UVEGES,-76.9971,42.9922,489,8/22/25,0
UVEGES,-76.9971,42.9922,489,8/23/25,0
UVEGES,-76.9971,42.9922,489,8/24/25,0.46
UVEGES,-76.9971,42.9922,489,8/25/25,0.38
UVEGES,-76.9971,42.9922,489,8/26/25,0
UVEGES,-76.9971,42.9922,489,8/27/25,0.58
UVEGES,-76.9971,42.9922,489,8/28/25,0.05
UVEGES,-76.9971,42.9922,489,8/29/25,0.28
UVEGES,-76.9971,42.9922,489,8/30/25,0
UVEGES,-76.9971,42.9922,489,8/31/25,0
UVEGES,-76.9971,42.9922,489,9/1/25,0
UVEGES,-76.9971,42.9922,489,9/2/25,0
UVEGES,-76.9971,42.9922,489,9/3/25,0
UVEGES,-76.9971,42.9922,489,9/4/25,0
UVEGES,-76.9971,42.9922,489,9/5/25,0.43
UVEGES,-76.9971,42.9922,489,9/6/25,0.02
UVEGES,-76.9971,42.9922,489,9/7/25,0.08
UVEGES,-76.9971,42.9922,489,9/8/25,0
UVEGES,-76.9971,42.9922,489,9/9/25,0
UVEGES,-76.9971,42.9922,489,9/10/25,0
UVEGES,-76.9971,42.9922,489,9/11/25,0
UVEGES,-76.9971,42.9922,489,9/12/25,0
UVEGES,-76.9971,42.9922,489,9/13/25,0
UVEGES,-76.9971,42.9922,489,9/14/25,0
UVEGES,-76.9971,42.9922,489,9/15/25,0
UVEGES,-76.9971,42.9922,489,9/16/25,0
UVEGES,-76.9971,42.9922,489,9/17/25,0
UVEGES,-76.9971,42.9922,489,9/18/25,0
UVEGES,-76.9971,42.9922,489,9/19/25,0
UVEGES,-76.9971,42.9922,489,9/20/25,0
UVEGES,-76.9971,42.9922,489,9/21/25,0
UVEGES,-76.9971,42.9922,489,9/22/25,0
UVEGES,-76.9971,42.9922,489,9/23/25,0.22
UVEGES,-76.9971,42.9922,489,9/24/25,0
UVEGES,-76.9971,42.9922,489,9/25/25,0.11
UVEGES,-76.9971,42.9922,489,9/26/25,0.17
UVEGES,-76.9971,42.9922,489,9/27/25,0
UVEGES,-76.9971,42.9922,489,9/28/25,0
UVEGES,-76.9971,42.9922,489,9/29/25,0
UVEGES,-76.9971,42.9922,489,9/30/25,0
UVEGES,-76.9971,42.9922,489,10/1/25,0
UVEGES,-76.9971,42.9922,489,10/2/25,0
UVEGES,-76.9971,42.9922,489,10/3/25,0
UVEGES,-76.9971,42.9922,489,10/4/25,0
UVEGES,-76.9971,42.9922,489,10/5/25,0
UVEGES,-76.9971,42.9922,489,10/6/25,0
UVEGES,-76.9971,42.9922,489,10/7/25,0
UVEGES,-76.9971,42.9922,489,10/8/25,0.84
UVEGES,-76.9971,42.9922,489,10/9/25,0.01
UVEGES,-76.9971,42.9922,489,10/10/25,0
UVEGES,-76.9971,42.9922,489,10/11/25,0
UVEGES,-76.9971,42.9922,489,10/12/25,0.13
UVEGES,-76.9971,42.9922,489,10/13/25,0.02
UVEGES,-76.9971,42.9922,489,10/14/25,0.03
UVEGES,-76.9971,42.9922,489,10/15/25,0
UVEGES,-76.9971,42.9922,489,10/16/25,0
UVEGES,-76.9971,42.9922,489,10/17/25,0
UVEGES,-76.9971,42.9922,489,10/18/25,0
UVEGES,-76.9971,42.9922,489,10/19/25,0
UVEGES,-76.9971,42.9922,489,10/20/25,0.46
UVEGES,-76.9971,42.9922,489,10/21/25,0.21
UVEGES,-76.9971,42.9922,489,10/22/25,0.03
UVEGES,-76.9971,42.9922,489,10/23/25,0.03
UVEGES,-76.9971,42.9922,489,10/24/25,0
UVEGES,-76.9971,42.9922,489,10/25/25,0.1
UVEGES,-76.9971,42.9922,489,10/26/25,0.02
UVEGES,-76.9971,42.9922,489,10/27/25,0
UVEGES,-76.9971,42.9922,489,10/28/25,0
UVEGES,-76.9971,42.9922,489,10/29/25,0
UVEGES,-76.9971,42.9922,489,10/30/25,0.27
UVEGES,-76.9971,42.9922,489,10/31/25,1.25
UVEGES,-76.9971,42.9922,489,11/1/25,0.17
UVEGES,-76.9971,42.9922,489,11/2/25,0
UVEGES,-76.9971,42.9922,489,11/3/25,0
UVEGES,-76.9971,42.9922,489,11/4/25,0.1
UVEGES,-76.9971,42.9922,489,11/5/25,0
UVEGES,-76.9971,42.9922,489,11/6/25,0.35
UVEGES,-76.9971,42.9922,489,11/7/25,0
UVEGES,-76.9971,42.9922,489,11/8/25,0
UVEGES,-76.9971,42.9922,489,11/9/25,0.01
UVEGES,-76.9971,42.9922,489,11/10/25,0.46
UVEGES,-76.9971,42.9922,489,11/11/25,0.04
UVEGES,-76.9971,42.9922,489,11/12/25,0.02
UVEGES,-76.9971,42.9922,489,11/13/25,0.06
UVEGES,-76.9971,42.9922,489,11/14/25,0.16
UVEGES,-76.9971,42.9922,489,11/15/25,0
UVEGES,-76.9971,42.9922,489,11/16/25,0.68
UVEGES,-76.9971,42.9922,489,11/17/25,0.21
UVEGES,-76.9971,42.9922,489,11/18/25,0
UVEGES,-76.9971,42.9922,489,11/19/25,0
UVEGES,-76.9971,42.9922,489,11/20/25,0
UVEGES,-76.9971,42.9922,489,11/21/25,0
UVEGES,-76.9971,42.9922,489,11/22/25,0
UVEGES,-76.9971,42.9922,489,11/23/25,0
UVEGES,-76.9971,42.9922,489,11/24/25,0.01
UVEGES,-76.9971,42.9922,489,11/25/25,0
UVEGES,-76.9971,42.9922,489,11/26/25,0.25
UVEGES,-76.9971,42.9922,489,11/27/25,0.14
UVEGES,-76.9971,42.9922,489,11/28/25,0
UVEGES,-76.9971,42.9922,489,11/29/25,0.04
UVEGES,-76.9971,42.9922,489,11/30/25,0.08
UVEGES,-76.9971,42.9922,489,12/1/25,0.01
UVEGES,-76.9971,42.9922,489,12/2/25,0.09
UVEGES,-76.9971,42.9922,489,12/3/25,0.19
UVEGES,-76.9971,42.9922,489,12/4/25,0
UVEGES,-76.9971,42.9922,489,12/5/25,0
UVEGES,-76.9971,42.9922,489,12/6/25,0
UVEGES,-76.9971,42.9922,489,12/7/25,0
UVEGES,-76.9971,42.9922,489,12/8/25,0.04
UVEGES,-76.9971,42.9922,489,12/9/25,0
UVEGES,-76.9971,42.9922,489,12/10/25,0.03
UVEGES,-76.9971,42.9922,489,12/11/25,0.27
UVEGES,-76.9971,42.9922,489,12/12/25,0
UVEGES,-76.9971,42.9922,489,12/13/25,0
UVEGES,-76.9971,42.9922,489,12/14/25,0
UVEGES,-76.9971,42.9922,489,12/15/25,0.09
UVEGES,-76.9971,42.9922,489,12/16/25,0
UVEGES,-76.9971,42.9922,489,12/17/25,0
UVEGES,-76.9971,42.9922,489,12/18/25,0
UVEGES,-76.9971,42.9922,489,12/19/25,0.09
UVEGES,-76.9971,42.9922,489,12/20/25,0.18
UVEGES,-76.9971,42.9922,489,12/21/25,0
UVEGES,-76.9971,42.9922,489,12/22/25,0
UVEGES,-76.9971,42.9922,489,12/23/25,0.13
UVEGES,-76.9971,42.9922,489,12/24/25,0.07
UVEGES,-76.9971,42.9922,489,12/25/25,0
UVEGES,-76.9971,42.9922,489,12/26/25,0
UVEGES,-76.9971,42.9922,489,12/27/25,0.52
UVEGES,-76.9971,42.9922,489,12/28/25,0
UVEGES,-76.9971,42.9922,489,12/29/25,0.75
UVEGES,-76.9971,42.9922,489,12/30/25,0
UVEGES,-76.9971,42.9922,489,12/31/25,0
,,,,,
PERSOON,-76.6794,42.554,1063,1/1/25,0.05
PERSOON,-76.6794,42.554,1063,1/2/25,0.11
PERSOON,-76.6794,42.554,1063,1/3/25,0
PERSOON,-76.6794,42.554,1063,1/4/25,0.02
PERSOON,-76.6794,42.554,1063,1/5/25,0
PERSOON,-76.6794,42.554,1063,1/6/25,0
PERSOON,-76.6794,42.554,1063,1/7/25,0
PERSOON,-76.6794,42.554,1063,1/8/25,0.06
PERSOON,-76.6794,42.554,1063,1/9/25,0
PERSOON,-76.6794,42.554,1063,1/10/25,0
PERSOON,-76.6794,42.554,1063,1/11/25,0.07
PERSOON,-76.6794,42.554,1063,1/12/25,0.01
PERSOON,-76.6794,42.554,1063,1/13/25,0
PERSOON,-76.6794,42.554,1063,1/14/25,0
PERSOON,-76.6794,42.554,1063,1/15/25,0
PERSOON,-76.6794,42.554,1063,1/16/25,0
PERSOON,-76.6794,42.554,1063,1/17/25,0.03
PERSOON,-76.6794,42.554,1063,1/18/25,0
PERSOON,-76.6794,42.554,1063,1/19/25,0
PERSOON,-76.6794,42.554,1063,1/20/25,0
PERSOON,-76.6794,42.554,1063,1/21/25,0
PERSOON,-76.6794,42.554,1063,1/22/25,0
PERSOON,-76.6794,42.554,1063,1/23/25,0
PERSOON,-76.6794,42.554,1063,1/24/25,0
PERSOON,-76.6794,42.554,1063,1/25/25,0
PERSOON,-76.6794,42.554,1063,1/26/25,0
PERSOON,-76.6794,42.554,1063,1/27/25,0
PERSOON,-76.6794,42.554,1063,1/28/25,0.04
PERSOON,-76.6794,42.554,1063,1/29/25,0.05
PERSOON,-76.6794,42.554,1063,1/30/25,0.08
PERSOON,-76.6794,42.554,1063,1/31/25,0
PERSOON,-76.6794,42.554,1063,2/1/25,0.4
PERSOON,-76.6794,42.554,1063,2/2/25,0
PERSOON,-76.6794,42.554,1063,2/3/25,0.04
PERSOON,-76.6794,42.554,1063,2/4/25,0
PERSOON,-76.6794,42.554,1063,2/5/25,0.03
PERSOON,-76.6794,42.554,1063,2/6/25,0.1
PERSOON,-76.6794,42.554,1063,2/7/25,0.01
PERSOON,-76.6794,42.554,1063,2/8/25,0
PERSOON,-76.6794,42.554,1063,2/9/25,0.27
PERSOON,-76.6794,42.554,1063,2/10/25,0
PERSOON,-76.6794,42.554,1063,2/11/25,0
PERSOON,-76.6794,42.554,1063,2/12/25,0
PERSOON,-76.6794,42.554,1063,2/13/25,0.05
PERSOON,-76.6794,42.554,1063,2/14/25,0.05
PERSOON,-76.6794,42.554,1063,2/15/25,0
PERSOON,-76.6794,42.554,1063,2/16/25,0.64
PERSOON,-76.6794,42.554,1063,2/17/25,0.58
PERSOON,-76.6794,42.554,1063,2/18/25,0
PERSOON,-76.6794,42.554,1063,2/19/25,0
PERSOON,-76.6794,42.554,1063,2/20/25,0
PERSOON,-76.6794,42.554,1063,2/21/25,0.04
PERSOON,-76.6794,42.554,1063,2/22/25,0
PERSOON,-76.6794,42.554,1063,2/23/25,0
PERSOON,-76.6794,42.554,1063,2/24/25,0
PERSOON,-76.6794,42.554,1063,2/25/25,0.03
PERSOON,-76.6794,42.554,1063,2/26/25,0.12
PERSOON,-76.6794,42.554,1063,2/27/25,0.1
PERSOON,-76.6794,42.554,1063,2/28/25,0.13
PERSOON,-76.6794,42.554,1063,3/1/25,0.03
PERSOON,-76.6794,42.554,1063,3/2/25,0.05
PERSOON,-76.6794,42.554,1063,3/3/25,0
PERSOON,-76.6794,42.554,1063,3/4/25,0
PERSOON,-76.6794,42.554,1063,3/5/25,0.03
PERSOON,-76.6794,42.554,1063,3/6/25,0.41
PERSOON,-76.6794,42.554,1063,3/7/25,0.01
PERSOON,-76.6794,42.554,1063,3/8/25,0.02
PERSOON,-76.6794,42.554,1063,3/9/25,0
PERSOON,-76.6794,42.554,1063,3/10/25,0
PERSOON,-76.6794,42.554,1063,3/11/25,0
PERSOON,-76.6794,42.554,1063,3/12/25,0
PERSOON,-76.6794,42.554,1063,3/13/25,0
PERSOON,-76.6794,42.554,1063,3/14/25,0
PERSOON,-76.6794,42.554,1063,3/15/25,0
PERSOON,-76.6794,42.554,1063,3/16/25,0
PERSOON,-76.6794,42.554,1063,3/17/25,0.31
PERSOON,-76.6794,42.554,1063,3/18/25,0
PERSOON,-76.6794,42.554,1063,3/19/25,0
PERSOON,-76.6794,42.554,1063,3/20/25,0
PERSOON,-76.6794,42.554,1063,3/21/25,0.02
PERSOON,-76.6794,42.554,1063,3/22/25,0
PERSOON,-76.6794,42.554,1063,3/23/25,0
PERSOON,-76.6794,42.554,1063,3/24/25,0.01
PERSOON,-76.6794,42.554,1063,3/25/25,0
PERSOON,-76.6794,42.554,1063,3/26/25,0
PERSOON,-76.6794,42.554,1063,3/27/25,0.03
PERSOON,-76.6794,42.554,1063,3/28/25,0
PERSOON,-76.6794,42.554,1063,3/29/25,0.07
PERSOON,-76.6794,42.554,1063,3/30/25,0.2
PERSOON,-76.6794,42.554,1063,3/31/25,0.02
PERSOON,-76.6794,42.554,1063,4/1/25,0
PERSOON,-76.6794,42.554,1063,4/2/25,0
PERSOON,-76.6794,42.554,1063,4/3/25,0.33
PERSOON,-76.6794,42.554,1063,4/4/25,0
PERSOON,-76.6794,42.554,1063,4/5/25,0.03
PERSOON,-76.6794,42.554,1063,4/6/25,0.45
PERSOON,-76.6794,42.554,1063,4/7/25,0.01
PERSOON,-76.6794,42.554,1063,4/8/25,0.04
PERSOON,-76.6794,42.554,1063,4/9/25,0.02
PERSOON,-76.6794,42.554,1063,4/10/25,0
PERSOON,-76.6794,42.554,1063,4/11/25,0.27
PERSOON,-76.6794,42.554,1063,4/12/25,0.17
PERSOON,-76.6794,42.554,1063,4/13/25,0.09
PERSOON,-76.6794,42.554,1063,4/14/25,0
PERSOON,-76.6794,42.554,1063,4/15/25,0.09
PERSOON,-76.6794,42.554,1063,4/16/25,0.04
PERSOON,-76.6794,42.554,1063,4/17/25,0.05
PERSOON,-76.6794,42.554,1063,4/18/25,0
PERSOON,-76.6794,42.554,1063,4/19/25,0
PERSOON,-76.6794,42.554,1063,4/20/25,0.43
PERSOON,-76.6794,42.554,1063,4/21/25,0
PERSOON,-76.6794,42.554,1063,4/22/25,0.16
PERSOON,-76.6794,42.554,1063,4/23/25,0
PERSOON,-76.6794,42.554,1063,4/24/25,0
PERSOON,-76.6794,42.554,1063,4/25/25,0.02
PERSOON,-76.6794,42.554,1063,4/26/25,0.39
PERSOON,-76.6794,42.554,1063,4/27/25,0.06
PERSOON,-76.6794,42.554,1063,4/28/25,0
PERSOON,-76.6794,42.554,1063,4/29/25,0
PERSOON,-76.6794,42.554,1063,4/30/25,0.64
PERSOON,-76.6794,42.554,1063,5/1/25,0
PERSOON,-76.6794,42.554,1063,5/2/25,0.23
PERSOON,-76.6794,42.554,1063,5/3/25,0.2
PERSOON,-76.6794,42.554,1063,5/4/25,0.32
PERSOON,-76.6794,42.554,1063,5/5/25,0.21
PERSOON,-76.6794,42.554,1063,5/6/25,0.32
PERSOON,-76.6794,42.554,1063,5/7/25,1.37
PERSOON,-76.6794,42.554,1063,5/8/25,0.02
PERSOON,-76.6794,42.554,1063,5/9/25,0
PERSOON,-76.6794,42.554,1063,5/10/25,0.11
PERSOON,-76.6794,42.554,1063,5/11/25,0
PERSOON,-76.6794,42.554,1063,5/12/25,0
PERSOON,-76.6794,42.554,1063,5/13/25,0
PERSOON,-76.6794,42.554,1063,5/14/25,0.14
PERSOON,-76.6794,42.554,1063,5/15/25,0.02
PERSOON,-76.6794,42.554,1063,5/16/25,1.49
PERSOON,-76.6794,42.554,1063,5/17/25,0.32
PERSOON,-76.6794,42.554,1063,5/18/25,0.32
PERSOON,-76.6794,42.554,1063,5/19/25,0.05
PERSOON,-76.6794,42.554,1063,5/20/25,0
PERSOON,-76.6794,42.554,1063,5/21/25,0
PERSOON,-76.6794,42.554,1063,5/22/25,0.62
PERSOON,-76.6794,42.554,1063,5/23/25,0.16
PERSOON,-76.6794,42.554,1063,5/24/25,0.17
PERSOON,-76.6794,42.554,1063,5/25/25,0.22
PERSOON,-76.6794,42.554,1063,5/26/25,0.12
PERSOON,-76.6794,42.554,1063,5/27/25,0
PERSOON,-76.6794,42.554,1063,5/28/25,0
PERSOON,-76.6794,42.554,1063,5/29/25,0.64
PERSOON,-76.6794,42.554,1063,5/30/25,0
PERSOON,-76.6794,42.554,1063,5/31/25,0.05
PERSOON,-76.6794,42.554,1063,6/1/25,0.04
PERSOON,-76.6794,42.554,1063,6/2/25,0.06
PERSOON,-76.6794,42.554,1063,6/3/25,0
PERSOON,-76.6794,42.554,1063,6/4/25,0
PERSOON,-76.6794,42.554,1063,6/5/25,0
PERSOON,-76.6794,42.554,1063,6/6/25,0.48
PERSOON,-76.6794,42.554,1063,6/7/25,0.63
PERSOON,-76.6794,42.554,1063,6/8/25,0
PERSOON,-76.6794,42.554,1063,6/9/25,0.28
PERSOON,-76.6794,42.554,1063,6/10/25,1.28
PERSOON,-76.6794,42.554,1063,6/11/25,0.13
PERSOON,-76.6794,42.554,1063,6/12/25,0
PERSOON,-76.6794,42.554,1063,6/13/25,0
PERSOON,-76.6794,42.554,1063,6/14/25,0.04
PERSOON,-76.6794,42.554,1063,6/15/25,0
PERSOON,-76.6794,42.554,1063,6/16/25,0
PERSOON,-76.6794,42.554,1063,6/17/25,0
PERSOON,-76.6794,42.554,1063,6/18/25,0
PERSOON,-76.6794,42.554,1063,6/19/25,0.24
PERSOON,-76.6794,42.554,1063,6/20/25,0.08
PERSOON,-76.6794,42.554,1063,6/21/25,0
PERSOON,-76.6794,42.554,1063,6/22/25,0
PERSOON,-76.6794,42.554,1063,6/23/25,0.01
PERSOON,-76.6794,42.554,1063,6/24/25,0
PERSOON,-76.6794,42.554,1063,6/25/25,0
PERSOON,-76.6794,42.554,1063,6/26/25,0
PERSOON,-76.6794,42.554,1063,6/27/25,0.09
PERSOON,-76.6794,42.554,1063,6/28/25,0
PERSOON,-76.6794,42.554,1063,6/29/25,0.08
PERSOON,-76.6794,42.554,1063,6/30/25,0
PERSOON,-76.6794,42.554,1063,7/1/25,0.14
PERSOON,-76.6794,42.554,1063,7/2/25,0.06
PERSOON,-76.6794,42.554,1063,7/3/25,0
PERSOON,-76.6794,42.554,1063,7/4/25,0.59
PERSOON,-76.6794,42.554,1063,7/5/25,0
PERSOON,-76.6794,42.554,1063,7/6/25,0
PERSOON,-76.6794,42.554,1063,7/7/25,0
PERSOON,-76.6794,42.554,1063,7/8/25,0.69
PERSOON,-76.6794,42.554,1063,7/9/25,0
PERSOON,-76.6794,42.554,1063,7/10/25,0
PERSOON,-76.6794,42.554,1063,7/11/25,0
PERSOON,-76.6794,42.554,1063,7/12/25,0
PERSOON,-76.6794,42.554,1063,7/13/25,0
PERSOON,-76.6794,42.554,1063,7/14/25,0.99
PERSOON,-76.6794,42.554,1063,7/15/25,0.05
PERSOON,-76.6794,42.554,1063,7/16/25,0
PERSOON,-76.6794,42.554,1063,7/17/25,0.13
PERSOON,-76.6794,42.554,1063,7/18/25,0
PERSOON,-76.6794,42.554,1063,7/19/25,0
PERSOON,-76.6794,42.554,1063,7/20/25,0
PERSOON,-76.6794,42.554,1063,7/21/25,0.11
PERSOON,-76.6794,42.554,1063,7/22/25,0
PERSOON,-76.6794,42.554,1063,7/23/25,0
PERSOON,-76.6794,42.554,1063,7/24/25,0
PERSOON,-76.6794,42.554,1063,7/25/25,0
PERSOON,-76.6794,42.554,1063,7/26/25,0.54
PERSOON,-76.6794,42.554,1063,7/27/25,0.29
PERSOON,-76.6794,42.554,1063,7/28/25,0.06
PERSOON,-76.6794,42.554,1063,7/29/25,0
PERSOON,-76.6794,42.554,1063,7/30/25,0
PERSOON,-76.6794,42.554,1063,7/31/25,0.37
PERSOON,-76.6794,42.554,1063,8/1/25,0.67
PERSOON,-76.6794,42.554,1063,8/2/25,0
PERSOON,-76.6794,42.554,1063,8/3/25,0
PERSOON,-76.6794,42.554,1063,8/4/25,0
PERSOON,-76.6794,42.554,1063,8/5/25,0
PERSOON,-76.6794,42.554,1063,8/6/25,0
PERSOON,-76.6794,42.554,1063,8/7/25,0
PERSOON,-76.6794,42.554,1063,8/8/25,0
PERSOON,-76.6794,42.554,1063,8/9/25,0
PERSOON,-76.6794,42.554,1063,8/10/25,0
PERSOON,-76.6794,42.554,1063,8/11/25,0
PERSOON,-76.6794,42.554,1063,8/12/25,0
PERSOON,-76.6794,42.554,1063,8/13/25,0
PERSOON,-76.6794,42.554,1063,8/14/25,0.48
PERSOON,-76.6794,42.554,1063,8/15/25,0
PERSOON,-76.6794,42.554,1063,8/16/25,0
PERSOON,-76.6794,42.554,1063,8/17/25,0
