record_id,collection_date,min_temp_f_1_week,ave_temp_f_1_week,max_temp_f_1_week,mean_dew_point_1_week,vpd_min_1_week,vpd_max_1_week,rain_inches_1_week
SMI_KEL,5/9/23,40.2625,50.225,60.15,39.65,0.57125,10.69125,0.56
SMI_KEL,5/15/23,42.125,56.875,71.6375,38.7125,1.2375,19.59625,0.07
SMI_KEL,5/24/23,43.4875,56.0875,68.65,40.9875,1.47125,15.55125,0.08
SMI_KEL,5/30/23,44.25,59.95,75.6125,43.175,1.42625,21.18625,0
SMI_LAT,4/13/23,31.4875,46.175,60.8125,30.725,0.53875,12.85625,0.3
SMI_LAT,4/18/23,41.2125,57.9625,74.675,42.2625,0.50375,21.46625,0.45
SMI_LAT,4/25/23,36.425,47.3375,58.25,38.25,0.3425,10.19125,1.3
SMI_LAT,5/2/23,36.075,45.1375,54.225,38.8625,0.0975,6.5375,3.09
SMI_LAT,5/8/23,38.3875,48.275,58.1875,41.7125,0.07125,8.3925,2.8
SMI_LAT,5/15/23,37.15,53.6625,70.1625,39.8,0.06625,18.13375,0.11
SMI_LAT,5/22/23,36.7125,51.525,66.3625,38.1375,0.77625,14.63,0.07
SMI_LAT,5/31/23,41.2875,58.925,76.5875,44.0125,0.675,22.18625,0.02
SMI_MCC,4/12/23,31.1125,42.2125,53.3125,27.0375,1.05875,8.84625,1.89
SMI_MCC,4/17/23,41.4125,56.1,70.7625,37.475,1.69125,18.8775,0.08
SMI_MCC,4/24/23,37.4625,47.3875,57.3125,38.075,0.66125,9.4175,2.28
SMI_MCC,5/1/23,34.025,42.6125,51.175,36.1625,0.265,5.64875,2.19
SMI_MCC,5/9/23,37.2125,46.9,56.6,38.7,0.27,8.45875,0.85
SMI_MCC,5/15/23,38.825,53.275,67.75,37.4375,0.795,16.2025,0.05
SMI_MCC,5/23/23,38.8875,51.8,64.6875,37.7625,1.015,13.0975,0.18
SMI_MCC,5/30/23,41.3125,56.5875,71.875,41.4625,1.01875,18.0675,0.02
STA_COL,4/12/23,36.9125,47.2875,57.6375,31.8875,1.75875,10.60875,0.59
STA_COL,4/20/23,46.3125,57.2625,68.2375,40.1,2.8425,17.58625,0.28
STA_COL,4/26/23,38.3,47.1625,56.0125,36.0875,0.91375,9.79625,1.01
STA_COL,5/3/23,38.8125,46.575,54.2625,38.9125,0.56625,6.33125,1.52
STA_COL,5/8/23,39.9125,48,56.0875,40.9625,0.4,7.5125,1.2
STA_COL,5/16/23,45.4625,56.625,67.8125,38.2625,2.67625,16.1675,0
STA_COL,5/23/23,45.0375,55,64.9625,39.6375,1.985,13.38875,0.67
STA_COL,5/30/23,45.4125,57.8875,70.3625,42.15,1.7575,16.76625,0.02
STA_COL,6/6/23,52.825,65.25,77.6875,48.8125,2.0925,21.5675,0.01
STA_HEM,4/12/23,36.275,46.85,57.4375,32.6125,1.75375,9.9475,1.19
STA_HEM,4/20/23,45.6375,57.025,68.4,41.25,2.41875,17.50875,0.4
STA_HEM,4/26/23,38.325,47.15,55.9375,37.05,0.85,9.725,1.32
STA_HEM,5/3/23,38.5375,45.8875,53.1875,39.5125,0.41875,5.59625,1.7
STA_HEM,5/8/23,39.625,47.65,55.6375,41.25,0.3725,6.94375,1.54
STA_HEM,5/16/23,45.7375,57.075,68.4,38.525,3.205,17.0875,0
STA_HEM,5/23/23,44.15,55.0875,66.075,39.45,2.3825,14.3,0.92
STA_HEM,5/31/23,46.9125,59.9625,73.025,44.0375,2.23375,18.5925,0.03
STA_HEM,6/6/23,54.075,66.1125,78.175,49.0625,2.84375,22.2,0
STA_HEM_2,4/12/23,36.4375,46.9125,57.3875,32.525,1.8525,9.90125,1.43
STA_HEM_2,4/20/23,45.725,57.05,68.325,41.25,2.48,17.47625,0.39
STA_HEM_2,4/26/23,38.25,47.075,55.875,37.0875,0.85,9.6925,1.26
STA_HEM_2,5/3/23,38.5625,45.8,52.9875,39.575,0.41625,5.50875,1.92
STA_HEM_2,5/8/23,39.725,47.5625,55.3625,41.325,0.38875,6.76125,1.68
STA_HEM_2,5/16/23,45.8125,57,68.2,38.425,3.32375,17.02125,0
STA_HEM_2,5/23/23,44.075,55.0125,65.95,39.35,2.43875,14.2575,0.89
STA_HEM_2,5/31/23,47.1,60.0125,72.9375,43.9625,2.3675,18.57,0.03
STA_HEM_2,6/6/23,54.2625,66.15,78.05,48.975,2.995,22.12125,0
STA_SWE,4/12/23,34.675,45.7125,56.8,30.825,1.50375,10.25,0.72
STA_SWE,4/20/23,44.2875,55.6,66.925,39.3375,2.58625,16.985,0.74
STA_SWE,4/26/23,36.275,45.4375,54.6,35.45,0.595,9.00875,0.52
STA_SWE,5/3/23,35.925,44.3875,52.85,37.975,0.27125,5.81625,1.05
STA_SWE,5/8/23,37.5875,45.95,54.3,40.4,0.265,6.34875,1.37
STA_SWE,5/18/23,42.8875,54.8,66.7625,36.4125,2.51875,16.15875,0
STA_SWE,5/26/23,43.7125,55.0875,66.45,43.45,1.24375,12.36875,0.76
STA_SWE,6/1/23,47.2875,60.5375,73.725,43.5125,2.15375,19.22875,0
STA_SWE,6/6/23,53.1875,65.1375,77.075,48.1,2.63375,21.525,0.01
STA_WIL,4/12/23,34.9875,46.4375,57.9,32.975,1.31375,10.23625,0.84
STA_WIL,4/20/23,45.4,57.175,68.9625,41.4625,2.145,17.91375,0.43
STA_WIL,4/26/23,38.7125,47.6375,56.55,37.225,0.8575,10.03125,1.53
STA_WIL,5/3/23,38.675,46.35,54.0125,39.5625,0.43375,5.97875,1.5
STA_WIL,5/8/23,39.7875,48.1125,56.4375,41.2,0.40375,7.495,1.59
STA_WIL,5/16/23,45.85,57.425,68.975,38.85,2.885,17.3225,0
STA_WIL,5/31/23,47.275,60.2625,73.2375,44.2375,2.0875,18.67,0.04
STA_WIL,6/6/23,53.85,66.1875,78.5125,49.0875,2.5875,22.52875,0
WIS_COO,4/12/23,35.3125,47.9375,60.55,27.2125,1.53875,12.9875,0.03
WIS_COO,4/19/23,48.4,60.15,71.85,41.55,2.63875,19.295,0.23
WIS_COO,4/28/23,38.0625,48.3375,58.6125,37.875,0.61125,9.26375,1.9
WIS_COO,5/3/23,38.5,46.55,54.6,38.3875,0.47375,7.05125,2.11
WIS_COO,5/10/23,39.7375,50.8125,61.925,38.175,0.7175,12.38125,0.71
WIS_COO,5/17/23,42.85,57.675,72.525,36.375,1.7875,21.045,0
WIS_COO,5/24/23,42.05,54.35,66.6375,40.95,0.93625,13.455,0.77
WIS_COO,5/31/23,43.0875,58.275,73.4625,41.8125,1.19,19.07625,0.04
WIS_COO_2,4/12/23,35.4625,48.2625,61.1,27.3625,1.51625,13.3325,0.03
WIS_COO_2,4/19/23,48.525,60.4,72.3125,41.6375,2.62,19.72,0.23
WIS_COO_2,4/28/23,38.3,48.6625,59.025,38,0.62,9.47125,1.84
WIS_COO_2,5/3/23,38.4125,46.65,54.8875,38.4875,0.465,7.18125,2.01
WIS_COO_2,5/10/23,39.6125,50.975,62.3625,38.125,0.7025,12.75,0.68
WIS_COO_2,5/17/23,42.9625,57.9625,73,36.325,1.82875,21.575,0
WIS_COO_2,5/24/23,42.125,54.5,66.925,40.975,0.9425,13.675,0.77
WIS_COO_2,5/31/23,43,58.275,73.575,41.775,1.16375,19.1825,0.07
WIS_HIG,4/14/23,39.225,54.375,69.525,29.775,2.06875,20.47875,0
WIS_HIG,4/21/23,47.3875,59.2375,71.0625,42.925,1.585,18.79125,1.07
WIS_HIG,4/28/23,40.7,51.675,62.6375,40.1375,0.5925,11.13125,2.32
WIS_HIG,5/5/23,42.65,49.6375,56.6375,42.2125,0.47625,6.98125,3.67
WIS_HIG,5/12/23,43.1125,57.05,70.9,40.575,0.8375,18.93,0.16
WIS_HIG,5/19/23,44.35,59.4875,74.4625,37.6375,1.935,23.27125,0
WIS_HIG,6/5/23,49.2125,64.8375,80.4,48.95,0.96625,25.065,0
WIS_KEN,4/14/23,40.1,54.775,69.4375,30.6625,2.105,20.145,0
WIS_KEN,4/21/23,48.15,59.575,71.0125,43.5125,1.59375,18.41375,1.08
WIS_KEN,4/28/23,41.625,52.125,62.6125,40.925,0.58,10.8,2.25
WIS_KEN,5/5/23,43.6,50.1375,56.6625,42.8875,0.5075,6.7,3.09
WIS_KEN,5/12/23,43.675,57.375,71,41.6,0.6925,18.67,0.13
WIS_KEN,5/19/23,45.125,59.875,74.475,38.8125,1.84125,22.8475,0
WIS_KEN,5/26/23,45.0625,57.8875,70.6125,46.5875,0.6,14.27125,0.57
WIS_KEN,6/2/23,47.1625,63.2375,79.1875,45.6375,0.89,24.88,0
WIS_MEG,4/14/23,38.5375,53.825,69.1,28.8875,2.045,20.37,0.01
WIS_MEG,4/21/23,46.775,58.625,70.4625,42.375,1.6575,18.59,0.33
WIS_MEG,4/28/23,39.8875,51.0125,62.1625,39.325,0.605,11.2025,2.24
WIS_MEG,5/5/23,41.65,49.275,56.8875,41.3125,0.46,7.50125,3.42
WIS_MEG,5/12/23,42.3125,56.525,70.6625,39.1875,0.9275,19.2075,0.1
WIS_MEG,5/19/23,43.3,58.8,74.2625,36.2375,1.9,23.7175,0
WIS_MEG,5/27/23,43.975,57.75,71.5375,45.5,0.75875,15.4025,0.62
WIS_MEG,6/2/23,46.45,62.95,79.45,44.2875,1.12,25.64375,0
ZUE_REE,4/19/23,47.8,60.05,72.3125,42.3875,2.8325,20.01,0.38
ZUE_REE,4/26/23,38.75,47.7625,56.8,37.375,0.835,10.20625,1.15
ZUE_REE,5/2/23,38.4625,46.125,53.7625,39.475,0.42625,5.83875,1.95
ZUE_REE,5/17/23,45.5875,57.9,70.2125,38.1,3.31625,18.68125,0
ZUE_REE,5/23/23,44.3375,55.6125,66.8875,39.575,2.355,14.8875,0.71
