record_id,collection_date,min_temp_f_2_week,ave_temp_f_2_week,max_temp_f_2_week,rain_inches_2_week
WIS_HIG,5/12/23,42.96,53.58666667,64.22666667,3.79
WIS_HIG,5/19/23,43.30666667,57.72666667,72.16666667,0.15
WIS_HIG,6/5/23,46.94666667,62.2,77.44666667,0
WIS_KEN,4/14/23,37.72666667,50.92666667,64.13333333,0.38
WIS_KEN,4/21/23,43.51333333,56.2,68.9,1.08
WIS_KEN,4/28/23,44.99333333,55.88,66.76666667,3.33
WIS_KEN,5/5/23,42.89333333,51.3,59.7,5.27
WIS_KEN,5/12/23,43.7,53.96,64.21333333,3.22
WIS_KEN,5/19/23,43.98,58.08666667,72.16,0.13
WIS_KEN,5/26/23,45.36666667,59.24,73.1,0.57
WIS_KEN,6/2/23,46.48666667,60.96,75.45333333,0.57
WIS_MEG,4/14/23,35.78,49.71333333,63.69333333,0.24
WIS_MEG,4/21/23,42.00666667,55.21333333,68.46666667,0.35
WIS_MEG,4/28/23,43.48666667,54.91333333,66.34,2.59
WIS_MEG,5/5/23,41.02666667,50.33333333,59.63333333,5.52
WIS_MEG,5/12/23,42.07333333,53.14,64.22666667,3.55
WIS_MEG,5/19/23,42.42,57.17333333,71.95333333,0.1
WIS_MEG,5/27/23,43.3,57.84666667,72.4,0.61
WIS_MEG,6/2/23,45.52,60.56,75.62,0.61
ZUE_REE,4/19/23,41.40666667,52.95333333,64.53333333,1.56
ZUE_REE,4/26/23,43.73333333,54.70666667,65.68666667,1.54
ZUE_REE,5/2/23,38.92666667,47.43333333,55.90666667,2.91
ZUE_REE,5/17/23,43.12,53.77333333,64.43333333,0.55
ZUE_REE,5/23/23,44.96666667,56.24,67.52,0.73
