record_id,date,tempMaxF,tempMinF,tempMeanF,gddFahrenheitSimple,gddFahrenheitSimpleCumsum
DEG_HAI_ACROSSROAD,4/6/22,62,35,48.5,9.5,109
DEG_HAI_ACROSSROAD,4/7/22,61,45,53,14,123
DEG_HAI_ACROSSROAD,4/8/22,49,41,45,6,129
DEG_HAI_ACROSSROAD,4/9/22,52,37,44.5,5.5,134.5
DEG_HAI_ACROSSROAD,4/10/22,47,32,39.5,0.5,135
DEG_HAI_ACROSSROAD,4/11/22,37,26,31.5,0,135
DEG_HAI_ACROSSROAD,4/12/22,61,32,46.5,7.5,142.5
DEG_HAI_ACROSSROAD,4/13/22,60,37,48.5,9.5,152
DEG_HAI_ACROSSROAD,4/14/22,75,49,62,23,175
DEG_HAI_ACROSSROAD,4/15/22,73,31,52,13,188
DEG_HAI_ACROSSROAD,4/16/22,61,38,49.5,10.5,198.5
DEG_HAI_ACROSSROAD,4/17/22,43,28,35.5,0,198.5
DEG_HAI_ACROSSROAD,4/18/22,41,23,32,0,198.5
DEG_HAI_ACROSSROAD,4/19/22,49,29,39,0,198.5
DEG_HAI_ACROSSROAD,4/20/22,37,32,34.5,0,198.5
DEG_HAI_ACROSSROAD,4/21/22,49,33,41,2,200.5
DEG_HAI_ACROSSROAD,4/22/22,53,39,46,7,207.5
DEG_HAI_ACROSSROAD,4/23/22,53,33,43,4,211.5
DEG_HAI_ACROSSROAD,4/24/22,61,40,50.5,11.5,223
DEG_HAI_ACROSSROAD,4/25/22,80,50,65,26,249
DEG_HAI_ACROSSROAD,4/26/22,74,51,62.5,23.5,272.5
DEG_HAI_ACROSSROAD,4/27/22,55,33,44,5,277.5
DEG_HAI_ACROSSROAD,4/28/22,38,31,34.5,0,277.5
DEG_HAI_ACROSSROAD,4/29/22,44,28,36,0,277.5
DEG_HAI_ACROSSROAD,4/30/22,50,25,37.5,0,277.5
DEG_HAI_ACROSSROAD,5/1/22,56,29,42.5,3.5,281
DEG_HAI_ACROSSROAD,5/2/22,68,40,54,15,296
DEG_HAI_ACROSSROAD,5/3/22,62,44,53,14,310
DEG_HAI_ACROSSROAD,5/4/22,65,50,57.5,18.5,328.5
DEG_HAI_ACROSSROAD,5/5/22,57,41,49,10,338.5
DEG_HAI_ACROSSROAD,5/6/22,61,44,52.5,13.5,352
DEG_HAI_ACROSSROAD,5/7/22,57,45,51,12,364
DEG_HAI_ACROSSROAD,5/8/22,57,30,43.5,4.5,368.5
DEG_HAI_ACROSSROAD,5/9/22,63,30,46.5,7.5,376
DEG_HAI_ACROSSROAD,5/10/22,72,33,52.5,13.5,389.5
DEG_HAI_ACROSSROAD,5/11/22,75,38,56.5,17.5,407
DEG_HAI_ACROSSROAD,5/12/22,79,42,60.5,21.5,428.5
DEG_HAI_ACROSSROAD,5/13/22,83,52,67.5,28.5,457
DEG_HAI_ACROSSROAD,5/14/22,80,60,70,31,488
DEG_HAI_ACROSSROAD,5/15/22,79,60,69.5,30.5,518.5
DEG_HAI_ACROSSROAD,5/16/22,78,56,67,28,546.5
DEG_HAI_ACROSSROAD,5/17/22,72,45,58.5,19.5,566
DEG_HAI_ACROSSROAD,5/18/22,59,41,50,11,577
DEG_HAI_ACROSSROAD,5/19/22,59,48,53.5,14.5,591.5
DEG_HAI_ACROSSROAD,5/20/22,65,49,57,18,609.5
DEG_HAI_ACROSSROAD,5/21/22,79,60,69.5,30.5,640
DEG_HAI_ACROSSROAD,5/22/22,88,58,73,34,674
DEG_HAI_ACROSSROAD,5/23/22,80,46,63,24,698
DEG_HAI_ACROSSROAD,5/24/22,60,40,50,11,709
DEG_HAI_ACROSSROAD,5/25/22,68,49,58.5,19.5,728.5
DEG_HAI_ACROSSROAD,5/26/22,73,56,64.5,25.5,754
DEG_HAI_ACROSSROAD,5/27/22,75,59,67,28,782
DEG_HAI_ACROSSROAD,5/28/22,72,60,66,27,809
DEG_HAI_ACROSSROAD,5/29/22,67,48,57.5,18.5,827.5
DEG_HAI_ACROSSROAD,5/30/22,75,52,63.5,24.5,852
DEG_HAI_ACROSSROAD,5/31/22,85,57,71,32,884
DEG_HAI_ACROSSROAD,6/1/22,86,60,73,34,918
DEG_HAI_ACROSSROAD,6/2/22,80,60,70,31,949
DEG_HAI_ACROSSROAD,6/3/22,73,51,62,23,972
DEG_HAI_ACROSSROAD,6/4/22,71,48,59.5,20.5,992.5
DEG_HAI_ACROSSROAD,6/5/22,66,39,52.5,13.5,1006
DEG_HAI_ACROSSROAD,6/6/22,73,51,62,23,1029
DEG_HAI_ACROSSROAD,6/7/22,78,59,68.5,29.5,1058.5
DEG_HAI_ACROSSROAD,6/8/22,68,50,59,20,1078.5
DEG_HAI_ACROSSROAD,6/9/22,72,56,64,25,1103.5
DEG_HAI_ACROSSROAD,6/10/22,62,49,55.5,16.5,1120
DEG_HAI_ACROSSROAD,6/11/22,70,47,58.5,19.5,1139.5
DEG_HAI_ACROSSROAD,6/12/22,71,52,61.5,22.5,1162
DEG_HAI_ACROSSROAD,6/13/22,73,56,64.5,25.5,1187.5
DEG_HAI_ACROSSROAD,6/14/22,73,51,62,23,1210.5
DEG_HAI_ACROSSROAD,6/15/22,76,52,64,25,1235.5
DEG_HAI_ACROSSROAD,6/16/22,82,62,72,33,1268.5
DEG_HAI_ACROSSROAD,6/17/22,80,66,73,34,1302.5
DEG_HAI_ACROSSROAD,6/18/22,76,49,62.5,23.5,1326
DEG_HAI_ACROSSROAD,6/19/22,61,44,52.5,13.5,1339.5
DEG_HAI_ACROSSROAD,6/20/22,62,40,51,12,1351.5
DEG_HAI_ACROSSROAD,6/21/22,73,49,61,22,1373.5
DEG_HAI_ACROSSROAD,6/22/22,80,57,68.5,29.5,1403
DEG_HAI_ACROSSROAD,6/23/22,82,61,71.5,32.5,1435.5
DEG_HAI_ACROSSROAD,6/24/22,73,55,64,25,1460.5
DEG_HAI_ACROSSROAD,6/25/22,80,53,66.5,27.5,1488
DEG_HAI_ACROSSROAD,6/26/22,86,59,72.5,33.5,1521.5
DEG_HAI_ACROSSROAD,6/27/22,88,62,75,36,1557.5
DEG_HAI_ACROSSROAD,6/28/22,73,49,61,22,1579.5
DEG_HAI_ACROSSROAD,6/29/22,72,50,61,22,1601.5
DEG_HAI_ACROSSROAD,6/30/22,76,50,63,24,1625.5
DEG_MCM_CH,1/1/22,48,32,40,1,1
DEG_MCM_CH,1/2/22,51,32,41.5,2.5,3.5
DEG_MCM_CH,1/3/22,31,16,23.5,0,3.5
DEG_MCM_CH,1/4/22,16,9,12.5,0,3.5
DEG_MCM_CH,1/5/22,31,15,23,0,3.5
DEG_MCM_CH,1/6/22,37,25,31,0,3.5
DEG_MCM_CH,1/7/22,27,21,24,0,3.5
DEG_MCM_CH,1/8/22,24,4,14,0,3.5
DEG_MCM_CH,1/9/22,27,1,14,0,3.5
DEG_MCM_CH,1/10/22,35,16,25.5,0,3.5
DEG_MCM_CH,1/11/22,18,0,9,0,3.5
DEG_MCM_CH,1/12/22,18,-1,8.5,0,3.5
DEG_MCM_CH,1/13/22,32,18,25,0,3.5
DEG_MCM_CH,1/14/22,40,27,33.5,0,3.5
DEG_MCM_CH,1/15/22,27,-8,9.5,0,3.5
DEG_MCM_CH,1/16/22,2,-10,-4,0,3.5
DEG_MCM_CH,1/17/22,29,-6,11.5,0,3.5
DEG_MCM_CH,1/18/22,32,20,26,0,3.5
DEG_MCM_CH,1/19/22,28,1,14.5,0,3.5
DEG_MCM_CH,1/20/22,40,18,29,0,3.5
DEG_MCM_CH,1/21/22,16,-2,7,0,3.5
DEG_MCM_CH,1/22/22,12,-17,-2.5,0,3.5
DEG_MCM_CH,1/23/22,21,-16,2.5,0,3.5
DEG_MCM_CH,1/24/22,25,0,12.5,0,3.5
DEG_MCM_CH,1/25/22,25,-2,11.5,0,3.5
DEG_MCM_CH,1/26/22,25,-6,9.5,0,3.5
DEG_MCM_CH,1/27/22,17,-12,2.5,0,3.5
DEG_MCM_CH,1/28/22,25,-8,8.5,0,3.5
DEG_MCM_CH,1/29/22,25,1,13,0,3.5
DEG_MCM_CH,1/30/22,11,-7,2,0,3.5
DEG_MCM_CH,1/31/22,18,-7,5.5,0,3.5
DEG_MCM_CH,2/1/22,26,-3,11.5,0,3.5
DEG_MCM_CH,2/2/22,33,7,20,0,3.5
DEG_MCM_CH,2/3/22,38,27,32.5,0,3.5
DEG_MCM_CH,2/4/22,34,16,25,0,3.5
DEG_MCM_CH,2/5/22,17,9,13,0,3.5
DEG_MCM_CH,2/6/22,14,-10,2,0,3.5
DEG_MCM_CH,2/7/22,27,2,14.5,0,3.5
DEG_MCM_CH,2/8/22,36,11,23.5,0,3.5
DEG_MCM_CH,2/9/22,31,4,17.5,0,3.5
DEG_MCM_CH,2/10/22,44,10,27,0,3.5
DEG_MCM_CH,2/11/22,40,20,30,0,3.5
DEG_MCM_CH,2/12/22,47,23,35,0,3.5
DEG_MCM_CH,2/13/22,39,15,27,0,3.5
DEG_MCM_CH,2/14/22,17,-5,6,0,3.5
DEG_MCM_CH,2/15/22,12,-5,3.5,0,3.5
DEG_MCM_CH,2/16/22,25,-3,11,0,3.5
DEG_MCM_CH,2/17/22,45,25,35,0,3.5
DEG_MCM_CH,2/18/22,50,22,36,0,3.5
DEG_MCM_CH,2/19/22,22,7,14.5,0,3.5
DEG_MCM_CH,2/20/22,28,1,14.5,0,3.5
DEG_MCM_CH,2/21/22,35,3,19,0,3.5
DEG_MCM_CH,2/22/22,52,26,39,0,3.5
DEG_MCM_CH,2/23/22,54,37,45.5,6.5,10
DEG_MCM_CH,2/24/22,44,10,27,0,10
DEG_MCM_CH,2/25/22,26,10,18,0,10
DEG_MCM_CH,2/26/22,33,14,23.5,0,10
DEG_MCM_CH,2/27/22,25,13,19,0,10
DEG_MCM_CH,2/28/22,31,1,16,0,10
DEG_MCM_CH,3/1/22,28,2,15,0,10
DEG_MCM_CH,3/2/22,39,29,34,0,10
DEG_MCM_CH,3/3/22,35,21,28,0,10
DEG_MCM_CH,3/4/22,22,1,11.5,0,10
DEG_MCM_CH,3/5/22,28,8,18,0,10
DEG_MCM_CH,3/6/22,43,17,30,0,10
DEG_MCM_CH,3/7/22,67,32,49.5,10.5,20.5
DEG_MCM_CH,3/8/22,55,26,40.5,1.5,22
DEG_MCM_CH,3/9/22,32,22,27,0,22
DEG_MCM_CH,3/10/22,32,12,22,0,22
DEG_MCM_CH,3/11/22,41,16,28.5,0,22
DEG_MCM_CH,3/12/22,47,23,35,0,22
DEG_MCM_CH,3/13/22,23,13,18,0,22
DEG_MCM_CH,3/14/22,29,16,22.5,0,22
DEG_MCM_CH,3/15/22,46,29,37.5,0,22
DEG_MCM_CH,3/16/22,50,31,40.5,1.5,23.5
DEG_MCM_CH,3/17/22,58,32,45,6,29.5
DEG_MCM_CH,3/18/22,61,35,48,9,38.5
DEG_MCM_CH,3/19/22,69,37,53,14,52.5
DEG_MCM_CH,3/20/22,65,41,53,14,66.5
DEG_MCM_CH,3/21/22,42,30,36,0,66.5
DEG_MCM_CH,3/22/22,51,25,38,0,66.5
DEG_MCM_CH,3/23/22,42,27,34.5,0,66.5
DEG_MCM_CH,3/24/22,42,31,36.5,0,66.5
DEG_MCM_CH,3/25/22,54,34,44,5,71.5
DEG_MCM_CH,3/26/22,44,34,39,0,71.5
DEG_MCM_CH,3/27/22,42,28,35,0,71.5
DEG_MCM_CH,3/28/22,30,13,21.5,0,71.5
DEG_MCM_CH,3/29/22,17,14,15.5,0,71.5
DEG_MCM_CH,3/30/22,29,13,21,0,71.5
DEG_MCM_CH,3/31/22,49,18,33.5,0,71.5
DEG_MCM_CH,4/1/22,65,36,50.5,11.5,83
DEG_MCM_CH,4/2/22,39,29,34,0,83
DEG_MCM_CH,4/3/22,42,29,35.5,0,83
DEG_MCM_CH,4/4/22,37,32,34.5,0,83
DEG_MCM_CH,4/5/22,41,30,35.5,0,83
DEG_MCM_CH,4/6/22,60,35,47.5,8.5,91.5
DEG_MCM_CH,4/7/22,60,44,52,13,104.5
DEG_MCM_CH,4/8/22,48,40,44,5,109.5
DEG_MCM_CH,4/9/22,51,36,43.5,4.5,114
DEG_MCM_CH,4/10/22,47,31,39,0,114
DEG_MCM_CH,4/11/22,36,25,30.5,0,114
DEG_MCM_CH,4/12/22,60,31,45.5,6.5,120.5
DEG_MCM_CH,4/13/22,59,35,47,8,128.5
DEG_MCM_CH,4/14/22,74,49,61.5,22.5,151
DEG_MCM_CH,4/15/22,72,31,51.5,12.5,163.5
DEG_MCM_CH,4/16/22,59,37,48,9,172.5
DEG_MCM_CH,4/17/22,42,28,35,0,172.5
DEG_MCM_CH,4/18/22,40,23,31.5,0,172.5
DEG_MCM_CH,4/19/22,49,30,39.5,0.5,173
DEG_MCM_CH,4/20/22,35,31,33,0,173
DEG_MCM_CH,4/21/22,47,32,39.5,0.5,173.5
DEG_MCM_CH,4/22/22,52,38,45,6,179.5
DEG_MCM_CH,4/23/22,53,32,42.5,3.5,183
DEG_MCM_CH,4/24/22,60,40,50,11,194
DEG_MCM_CH,4/25/22,78,49,63.5,24.5,218.5
DEG_MCM_CH,4/26/22,73,50,61.5,22.5,241
DEG_MCM_CH,4/27/22,53,32,42.5,3.5,244.5
DEG_MCM_CH,4/28/22,37,31,34,0,244.5
DEG_MCM_CH,4/29/22,43,29,36,0,244.5
DEG_MCM_CH,4/30/22,49,26,37.5,0,244.5
DEG_MCM_CH,5/1/22,55,29,42,3,247.5
DEG_MCM_CH,5/2/22,68,41,54.5,15.5,263
DEG_MCM_CH,5/3/22,60,43,51.5,12.5,275.5
DEG_MCM_CH,5/4/22,64,49,56.5,17.5,293
DEG_MCM_CH,5/5/22,56,38,47,8,301
DEG_MCM_CH,5/6/22,61,42,51.5,12.5,313.5
DEG_MCM_CH,5/7/22,57,43,50,11,324.5
DEG_MCM_CH,5/8/22,56,30,43,4,328.5
DEG_MCM_CH,5/9/22,62,30,46,7,335.5
DEG_MCM_CH,5/10/22,71,34,52.5,13.5,349
DEG_MCM_CH,5/11/22,74,36,55,16,365
DEG_MCM_CH,5/12/22,78,41,59.5,20.5,385.5
DEG_MCM_CH,5/13/22,82,52,67,28,413.5
DEG_MCM_CH,5/14/22,78,59,68.5,29.5,443
DEG_MCM_CH,5/15/22,78,57,67.5,28.5,471.5
DEG_MCM_CH,5/16/22,77,54,65.5,26.5,498
DEG_MCM_CH,5/17/22,71,45,58,19,517
DEG_MCM_CH,5/18/22,58,41,49.5,10.5,527.5
DEG_MCM_CH,5/19/22,60,46,53,14,541.5
DEG_MCM_CH,5/20/22,64,48,56,17,558.5
DEG_MCM_CH,5/21/22,78,58,68,29,587.5
DEG_MCM_CH,5/22/22,87,57,72,33,620.5
DEG_MCM_CH,5/23/22,80,45,62.5,23.5,644
DEG_MCM_CH,5/24/22,60,39,49.5,10.5,654.5
DEG_MCM_CH,5/25/22,67,49,58,19,673.5
DEG_MCM_CH,5/26/22,71,55,63,24,697.5
DEG_MCM_CH,5/27/22,75,58,66.5,27.5,725
DEG_MCM_CH,5/28/22,71,59,65,26,751
DEG_MCM_CH,5/29/22,66,47,56.5,17.5,768.5
DEG_MCM_CH,5/30/22,74,50,62,23,791.5
DEG_MCM_CH,5/31/22,84,56,70,31,822.5
DEG_MCM_CH,6/1/22,85,59,72,33,855.5
DEG_MCM_CH,6/2/22,78,59,68.5,29.5,885
DEG_MCM_CH,6/3/22,71,50,60.5,21.5,906.5
DEG_MCM_CH,6/4/22,70,47,58.5,19.5,926
DEG_MCM_CH,6/5/22,66,37,51.5,12.5,938.5
DEG_MCM_CH,6/6/22,72,50,61,22,960.5
DEG_MCM_CH,6/7/22,77,58,67.5,28.5,989
DEG_MCM_CH,6/8/22,68,49,58.5,19.5,1008.5
DEG_MCM_CH,6/9/22,70,55,62.5,23.5,1032
DEG_MCM_CH,6/10/22,61,48,54.5,15.5,1047.5
DEG_MCM_CH,6/11/22,69,45,57,18,1065.5
DEG_MCM_CH,6/12/22,70,50,60,21,1086.5
DEG_MCM_CH,6/13/22,73,55,64,25,1111.5
DEG_MCM_CH,6/14/22,72,50,61,22,1133.5
DEG_MCM_CH,6/15/22,75,51,63,24,1157.5
DEG_MCM_CH,6/16/22,81,60,70.5,31.5,1189
DEG_MCM_CH,6/17/22,79,64,71.5,32.5,1221.5
DEG_MCM_CH,6/18/22,75,48,61.5,22.5,1244
DEG_MCM_CH,6/19/22,60,44,52,13,1257
DEG_MCM_CH,6/20/22,61,40,50.5,11.5,1268.5
DEG_MCM_CH,6/21/22,72,48,60,21,1289.5
DEG_MCM_CH,6/22/22,78,56,67,28,1317.5
DEG_MCM_CH,6/23/22,81,60,70.5,31.5,1349
DEG_MCM_CH,6/24/22,72,54,63,24,1373
DEG_MCM_CH,6/25/22,79,51,65,26,1399
DEG_MCM_CH,6/26/22,84,58,71,32,1431
DEG_MCM_CH,6/27/22,87,61,74,35,1466
DEG_MCM_CH,6/28/22,72,48,60,21,1487
DEG_MCM_CH,6/29/22,70,49,59.5,20.5,1507.5
DEG_MCM_CH,6/30/22,75,50,62.5,23.5,1531
DEG_MCM_W7,1/1/22,47,33,40,1,1
DEG_MCM_W7,1/2/22,50,31,40.5,1.5,2.5
DEG_MCM_W7,1/3/22,29,14,21.5,0,2.5
DEG_MCM_W7,1/4/22,15,8,11.5,0,2.5
DEG_MCM_W7,1/5/22,30,14,22,0,2.5
DEG_MCM_W7,1/6/22,36,24,30,0,2.5
DEG_MCM_W7,1/7/22,25,20,22.5,0,2.5
DEG_MCM_W7,1/8/22,21,5,13,0,2.5
DEG_MCM_W7,1/9/22,25,3,14,0,2.5
DEG_MCM_W7,1/10/22,34,15,24.5,0,2.5
DEG_MCM_W7,1/11/22,16,-2,7,0,2.5
DEG_MCM_W7,1/12/22,16,-3,6.5,0,2.5
DEG_MCM_W7,1/13/22,31,16,23.5,0,2.5
DEG_MCM_W7,1/14/22,38,26,32,0,2.5
DEG_MCM_W7,1/15/22,25,-9,8,0,2.5
DEG_MCM_W7,1/16/22,0,-10,-5,0,2.5
DEG_MCM_W7,1/17/22,27,-6,10.5,0,2.5
DEG_MCM_W7,1/18/22,31,18,24.5,0,2.5
DEG_MCM_W7,1/19/22,26,1,13.5,0,2.5
DEG_MCM_W7,1/20/22,38,17,27.5,0,2.5
DEG_MCM_W7,1/21/22,15,-5,5,0,2.5
DEG_MCM_W7,1/22/22,10,-16,-3,0,2.5
DEG_MCM_W7,1/23/22,19,-14,2.5,0,2.5
DEG_MCM_W7,1/24/22,23,-1,11,0,2.5
DEG_MCM_W7,1/25/22,23,-3,10,0,2.5
DEG_MCM_W7,1/26/22,24,-5,9.5,0,2.5
DEG_MCM_W7,1/27/22,14,-12,1,0,2.5
DEG_MCM_W7,1/28/22,23,-6,8.5,0,2.5
DEG_MCM_W7,1/29/22,23,0,11.5,0,2.5
DEG_MCM_W7,1/30/22,8,-7,0.5,0,2.5
DEG_MCM_W7,1/31/22,16,-8,4,0,2.5
DEG_MCM_W7,2/1/22,25,-1,12,0,2.5
DEG_MCM_W7,2/2/22,32,8,20,0,2.5
DEG_MCM_W7,2/3/22,38,27,32.5,0,2.5
DEG_MCM_W7,2/4/22,34,15,24.5,0,2.5
DEG_MCM_W7,2/5/22,15,8,11.5,0,2.5
DEG_MCM_W7,2/6/22,13,-9,2,0,2.5
DEG_MCM_W7,2/7/22,26,3,14.5,0,2.5
DEG_MCM_W7,2/8/22,35,13,24,0,2.5
DEG_MCM_W7,2/9/22,30,5,17.5,0,2.5
DEG_MCM_W7,2/10/22,43,13,28,0,2.5
DEG_MCM_W7,2/11/22,38,21,29.5,0,2.5
DEG_MCM_W7,2/12/22,46,24,35,0,2.5
DEG_MCM_W7,2/13/22,38,14,26,0,2.5
DEG_MCM_W7,2/14/22,15,-4,5.5,0,2.5
DEG_MCM_W7,2/15/22,11,-5,3,0,2.5
DEG_MCM_W7,2/16/22,24,-2,11,0,2.5
DEG_MCM_W7,2/17/22,45,24,34.5,0,2.5
DEG_MCM_W7,2/18/22,50,22,36,0,2.5
DEG_MCM_W7,2/19/22,21,8,14.5,0,2.5
DEG_MCM_W7,2/20/22,25,3,14,0,2.5
DEG_MCM_W7,2/21/22,34,6,20,0,2.5
DEG_MCM_W7,2/22/22,51,27,39,0,2.5
DEG_MCM_W7,2/23/22,53,38,45.5,6.5,9
DEG_MCM_W7,2/24/22,43,10,26.5,0,9
DEG_MCM_W7,2/25/22,24,10,17,0,9
DEG_MCM_W7,2/26/22,32,12,22,0,9
DEG_MCM_W7,2/27/22,24,14,19,0,9
DEG_MCM_W7,2/28/22,29,2,15.5,0,9
DEG_MCM_W7,3/1/22,27,3,15,0,9
DEG_MCM_W7,3/2/22,39,27,33,0,9
DEG_MCM_W7,3/3/22,35,20,27.5,0,9
DEG_MCM_W7,3/4/22,20,1,10.5,0,9
DEG_MCM_W7,3/5/22,27,8,17.5,0,9
DEG_MCM_W7,3/6/22,44,18,31,0,9
DEG_MCM_W7,3/7/22,67,32,49.5,10.5,19.5
DEG_MCM_W7,3/8/22,54,25,39.5,0.5,20
DEG_MCM_W7,3/9/22,32,22,27,0,20
DEG_MCM_W7,3/10/22,32,14,23,0,20
DEG_MCM_W7,3/11/22,40,18,29,0,20
DEG_MCM_W7,3/12/22,46,23,34.5,0,20
DEG_MCM_W7,3/13/22,21,12,16.5,0,20
DEG_MCM_W7,3/14/22,29,15,22,0,20
DEG_MCM_W7,3/15/22,45,27,36,0,20
DEG_MCM_W7,3/16/22,48,30,39,0,20
DEG_MCM_W7,3/17/22,58,32,45,6,26
DEG_MCM_W7,3/18/22,62,37,49.5,10.5,36.5
DEG_MCM_W7,3/19/22,68,38,53,14,50.5
DEG_MCM_W7,3/20/22,64,42,53,14,64.5
DEG_MCM_W7,3/21/22,42,30,36,0,64.5
DEG_MCM_W7,3/22/22,50,25,37.5,0,64.5
DEG_MCM_W7,3/23/22,42,26,34,0,64.5
DEG_MCM_W7,3/24/22,43,31,37,0,64.5
DEG_MCM_W7,3/25/22,54,34,44,5,69.5
DEG_MCM_W7,3/26/22,44,34,39,0,69.5
DEG_MCM_W7,3/27/22,41,27,34,0,69.5
DEG_MCM_W7,3/28/22,28,12,20,0,69.5
DEG_MCM_W7,3/29/22,16,13,14.5,0,69.5
DEG_MCM_W7,3/30/22,27,13,20,0,69.5
DEG_MCM_W7,3/31/22,49,18,33.5,0,69.5
DEG_MCM_W7,4/1/22,64,36,50,11,80.5
DEG_MCM_W7,4/2/22,38,28,33,0,80.5
DEG_MCM_W7,4/3/22,42,28,35,0,80.5
DEG_MCM_W7,4/4/22,37,31,34,0,80.5
DEG_MCM_W7,4/5/22,41,30,35.5,0,80.5
DEG_MCM_W7,4/6/22,60,35,47.5,8.5,89
DEG_MCM_W7,4/7/22,60,44,52,13,102
DEG_MCM_W7,4/8/22,48,40,44,5,107
DEG_MCM_W7,4/9/22,51,36,43.5,4.5,111.5
DEG_MCM_W7,4/10/22,46,31,38.5,0,111.5
DEG_MCM_W7,4/11/22,37,26,31.5,0,111.5
DEG_MCM_W7,4/12/22,60,31,45.5,6.5,118
DEG_MCM_W7,4/13/22,59,37,48,9,127
DEG_MCM_W7,4/14/22,73,48,60.5,21.5,148.5
DEG_MCM_W7,4/15/22,71,32,51.5,12.5,161
DEG_MCM_W7,4/16/22,58,37,47.5,8.5,169.5
DEG_MCM_W7,4/17/22,41,27,34,0,169.5
DEG_MCM_W7,4/18/22,40,23,31.5,0,169.5
DEG_MCM_W7,4/19/22,49,29,39,0,169.5
DEG_MCM_W7,4/20/22,35,30,32.5,0,169.5
DEG_MCM_W7,4/21/22,48,32,40,1,170.5
DEG_MCM_W7,4/22/22,52,38,45,6,176.5
DEG_MCM_W7,4/23/22,53,33,43,4,180.5
DEG_MCM_W7,4/24/22,59,39,49,10,190.5
DEG_MCM_W7,4/25/22,78,48,63,24,214.5
DEG_MCM_W7,4/26/22,73,49,61,22,236.5
DEG_MCM_W7,4/27/22,52,32,42,3,239.5
DEG_MCM_W7,4/28/22,37,30,33.5,0,239.5
DEG_MCM_W7,4/29/22,43,28,35.5,0,239.5
DEG_MCM_W7,4/30/22,49,27,38,0,239.5
DEG_MCM_W7,5/1/22,55,30,42.5,3.5,243
DEG_MCM_W7,5/2/22,67,42,54.5,15.5,258.5
DEG_MCM_W7,5/3/22,60,44,52,13,271.5
DEG_MCM_W7,5/4/22,64,49,56.5,17.5,289
DEG_MCM_W7,5/5/22,55,39,47,8,297
DEG_MCM_W7,5/6/22,60,42,51,12,309
DEG_MCM_W7,5/7/22,57,43,50,11,320
DEG_MCM_W7,5/8/22,57,31,44,5,325
DEG_MCM_W7,5/9/22,62,32,47,8,333
DEG_MCM_W7,5/10/22,71,35,53,14,347
DEG_MCM_W7,5/11/22,74,39,56.5,17.5,364.5
DEG_MCM_W7,5/12/22,77,43,60,21,385.5
DEG_MCM_W7,5/13/22,82,54,68,29,414.5
DEG_MCM_W7,5/14/22,78,59,68.5,29.5,444
DEG_MCM_W7,5/15/22,78,59,68.5,29.5,473.5
DEG_MCM_W7,5/16/22,76,54,65,26,499.5
DEG_MCM_W7,5/17/22,71,45,58,19,518.5
DEG_MCM_W7,5/18/22,57,41,49,10,528.5
DEG_MCM_W7,5/19/22,58,46,52,13,541.5
DEG_MCM_W7,5/20/22,63,48,55.5,16.5,558
DEG_MCM_W7,5/21/22,78,58,68,29,587
DEG_MCM_W7,5/22/22,87,57,72,33,620
DEG_MCM_W7,5/23/22,78,46,62,23,643
DEG_MCM_W7,5/24/22,60,41,50.5,11.5,654.5
DEG_MCM_W7,5/25/22,67,48,57.5,18.5,673
DEG_MCM_W7,5/26/22,71,55,63,24,697
DEG_MCM_W7,5/27/22,75,58,66.5,27.5,724.5
DEG_MCM_W7,5/28/22,70,58,64,25,749.5
DEG_MCM_W7,5/29/22,66,47,56.5,17.5,767
DEG_MCM_W7,5/30/22,74,51,62.5,23.5,790.5
DEG_MCM_W7,5/31/22,83,57,70,31,821.5
DEG_MCM_W7,6/1/22,84,60,72,33,854.5
DEG_MCM_W7,6/2/22,77,58,67.5,28.5,883
DEG_MCM_W7,6/3/22,71,51,61,22,905
DEG_MCM_W7,6/4/22,69,48,58.5,19.5,924.5
DEG_MCM_W7,6/5/22,65,40,52.5,13.5,938
DEG_MCM_W7,6/6/22,72,50,61,22,960
DEG_MCM_W7,6/7/22,76,58,67,28,988
DEG_MCM_W7,6/8/22,67,50,58.5,19.5,1007.5
DEG_MCM_W7,6/9/22,70,55,62.5,23.5,1031
DEG_MCM_W7,6/10/22,61,49,55,16,1047
DEG_MCM_W7,6/11/22,68,47,57.5,18.5,1065.5
DEG_MCM_W7,6/12/22,70,52,61,22,1087.5
DEG_MCM_W7,6/13/22,72,56,64,25,1112.5
DEG_MCM_W7,6/14/22,71,51,61,22,1134.5
DEG_MCM_W7,6/15/22,75,52,63.5,24.5,1159
DEG_MCM_W7,6/16/22,81,61,71,32,1191
DEG_MCM_W7,6/17/22,79,65,72,33,1224
DEG_MCM_W7,6/18/22,75,48,61.5,22.5,1246.5
DEG_MCM_W7,6/19/22,59,44,51.5,12.5,1259
DEG_MCM_W7,6/20/22,61,42,51.5,12.5,1271.5
DEG_MCM_W7,6/21/22,71,49,60,21,1292.5
DEG_MCM_W7,6/22/22,79,57,68,29,1321.5
DEG_MCM_W7,6/23/22,82,60,71,32,1353.5
DEG_MCM_W7,6/24/22,72,56,64,25,1378.5
DEG_MCM_W7,6/25/22,78,52,65,26,1404.5
DEG_MCM_W7,6/26/22,84,59,71.5,32.5,1437
DEG_MCM_W7,6/27/22,86,61,73.5,34.5,1471.5
DEG_MCM_W7,6/28/22,71,49,60,21,1492.5
DEG_MCM_W7,6/29/22,70,50,60,21,1513.5
